fuel_id,vehicle_id,fill_date,fuel_type,litres,km_driven,cost_inr,station,km_per_litre,fill_year,fill_month,cost_per_km
1590,VH310,2021-11-28,Petrol,20.03,205.6,1578.74,Reliance,10.26,2021,11,7.68
1591,VH179,2021-11-28,Diesel,20.14,534.0,2824.4,Reliance,26.51,2021,11,5.29
1592,VH337,2021-11-28,Petrol,52.22,502.0,4584.71,Shell,9.61,2021,11,9.13
1593,VH234,2021-11-28,Petrol,16.86,263.0,4919.0,HP,15.6,2021,11,18.7
1594,VH249,2021-11-28,Petrol,46.0,679.9,5118.49,HP,14.78,2021,11,7.53
1595,VH132,2021-11-29,CNG,51.65,480.8,5594.96,HP,9.31,2021,11,11.64
1596,VH249,2021-11-29,CNG,20.88,434.6,3146.07,BPCL,20.81,2021,11,7.24
1597,VH293,2021-11-29,Petrol,23.79,399.1,5381.69,HP,16.78,2021,11,13.48
1598,VH455,2021-11-29,Diesel,43.87,304.9,4774.51,Shell,6.95,2021,11,15.66
1599,VH499,2021-11-29,Petrol,29.2,676.4,3919.9,HP,23.16,2021,11,5.8
1600,VH063,2021-11-30,Diesel,36.44,551.1,5795.84,Shell,15.12,2021,11,10.52
1601,VH307,2021-11-30,Petrol,52.62,483.8,5764.83,Shell,9.19,2021,11,11.92
1602,VH392,2021-11-30,Petrol,21.21,515.6,5539.22,BPCL,24.31,2021,11,10.74
1603,VH257,2021-11-30,Diesel,42.88,620.2,2410.02,Reliance,14.46,2021,11,3.89
1604,VH248,2021-11-30,Petrol,57.41,452.0,2435.49,BPCL,7.87,2021,11,5.39
1605,VH264,2021-12-01,Petrol,17.59,257.3,5554.51,BPCL,14.63,2021,12,21.59
1606,VH467,2021-12-01,Diesel,17.7,548.6,3290.61,Indian Oil,30.99,2021,12,6.0
1607,VH337,2021-12-01,Diesel,39.96,482.4,5088.5,HP,12.07,2021,12,10.55
1608,VH361,2021-12-01,Diesel,58.2,683.2,4591.23,HP,11.74,2021,12,6.72
1609,VH500,2021-12-02,CNG,24.92,566.9,4930.61,Shell,22.75,2021,12,8.7
1610,VH439,2021-12-02,Diesel,29.89,372.0,1618.23,Reliance,12.45,2021,12,4.35
1611,VH368,2021-12-02,Petrol,19.44,267.7,3434.81,HP,13.77,2021,12,12.83
1612,VH393,2021-12-02,Petrol,31.3,441.1,5356.92,HP,14.09,2021,12,12.14
1613,VH179,2021-12-02,Petrol,16.99,539.7,3704.67,Reliance,31.77,2021,12,6.86
1614,VH400,2021-12-03,Petrol,32.51,288.6,4605.6,HP,8.88,2021,12,15.96
1615,VH437,2021-12-03,Diesel,40.0,524.7,4901.78,Indian Oil,13.12,2021,12,9.34
1616,VH315,2021-12-03,Petrol,58.88,612.8,2043.41,HP,10.41,2021,12,3.33
1617,VH301,2021-12-03,Petrol,51.83,278.5,2200.86,Indian Oil,5.37,2021,12,7.9
1618,VH499,2021-12-03,Petrol,51.99,552.9,4760.49,BPCL,10.63,2021,12,8.61
1619,VH165,2021-12-04,Petrol,25.27,234.1,1745.57,BPCL,9.26,2021,12,7.46
1620,VH091,2021-12-04,Diesel,18.93,204.0,3038.53,Indian Oil,10.78,2021,12,14.89
1621,VH322,2021-12-04,Petrol,42.14,216.3,5631.38,Shell,5.13,2021,12,26.04
1622,VH192,2021-12-04,Petrol,37.39,515.8,4084.6,Indian Oil,13.8,2021,12,7.92
1623,VH292,2021-12-04,CNG,37.39,686.7,5597.15,Shell,18.37,2021,12,8.15
1624,VH076,2021-12-05,Diesel,19.91,585.7,2892.37,Reliance,29.42,2021,12,4.94
1625,VH306,2021-12-05,Diesel,37.22,327.2,4364.82,Reliance,8.79,2021,12,13.34
1626,VH099,2021-12-05,Diesel,21.77,235.8,2790.34,Indian Oil,10.83,2021,12,11.83
1627,VH095,2021-12-05,Diesel,37.39,508.3,2000.05,Shell,13.59,2021,12,3.93
1628,VH181,2021-12-05,Petrol,17.8,201.6,5958.13,BPCL,11.33,2021,12,29.55
1629,VH441,2021-12-06,Petrol,53.56,596.3,2293.04,Indian Oil,11.13,2021,12,3.85
1630,VH403,2021-12-06,Diesel,15.59,321.6,2348.17,Indian Oil,20.63,2021,12,7.3
1631,VH154,2021-12-06,Petrol,57.27,349.6,5288.63,Shell,6.1,2021,12,15.13
1632,VH374,2021-12-06,Petrol,53.83,372.0,5110.07,Reliance,6.91,2021,12,13.74
1633,VH356,2021-12-07,Petrol,48.87,581.8,5900.23,BPCL,11.91,2021,12,10.14
1634,VH324,2021-12-07,Petrol,59.21,332.9,1822.85,Shell,5.62,2021,12,5.48
1635,VH112,2021-12-07,CNG,17.42,342.2,1923.57,Shell,19.64,2021,12,5.62
1636,VH171,2021-12-07,Petrol,43.87,470.5,3519.21,BPCL,10.72,2021,12,7.48
1637,VH253,2021-12-07,Petrol,53.22,431.5,4162.86,Indian Oil,8.11,2021,12,9.65
1638,VH383,2021-12-08,Diesel,20.7,677.8,1671.13,Indian Oil,32.74,2021,12,2.47
1639,VH351,2021-12-08,Diesel,41.31,331.7,2212.75,HP,8.03,2021,12,6.67
1640,VH122,2021-12-08,Diesel,32.73,452.0,4665.01,BPCL,13.81,2021,12,10.32
1641,VH442,2021-12-08,Petrol,34.61,452.0,4508.43,Shell,13.06,2021,12,9.97
1642,VH205,2021-12-08,Diesel,56.06,292.3,1903.59,HP,5.21,2021,12,6.51
1643,VH245,2021-12-09,Diesel,39.24,406.8,5692.5,HP,10.37,2021,12,13.99
1644,VH127,2021-12-09,Petrol,19.2,293.6,2646.44,HP,15.29,2021,12,9.01
1645,VH491,2021-12-09,Petrol,57.17,640.5,5492.54,Indian Oil,11.2,2021,12,8.58
1646,VH359,2021-12-09,CNG,23.33,363.7,5653.45,Reliance,15.59,2021,12,15.54
1647,VH315,2021-12-09,Petrol,55.17,587.4,3705.31,HP,10.65,2021,12,6.31
1648,VH046,2021-12-10,Petrol,58.69,674.3,3353.85,Shell,11.49,2021,12,4.97
1649,VH452,2021-12-10,Petrol,54.5,670.3,2751.62,Indian Oil,12.3,2021,12,4.11
1650,VH296,2021-12-10,Petrol,45.47,462.4,5133.22,Reliance,10.17,2021,12,11.1
1651,VH236,2021-12-10,Petrol,48.46,691.6,2384.65,Reliance,14.27,2021,12,3.45
1652,VH141,2021-12-10,Petrol,46.49,528.0,4299.56,HP,11.36,2021,12,8.14
1653,VH121,2021-12-11,Petrol,35.72,452.0,4052.1,HP,12.65,2021,12,8.96
1654,VH361,2021-12-11,Petrol,27.35,644.2,2620.03,Indian Oil,23.55,2021,12,4.07
1655,VH009,2021-12-11,Petrol,27.83,434.3,5923.71,HP,15.61,2021,12,13.64
1656,VH066,2021-12-11,Diesel,47.9,276.3,5308.46,Indian Oil,5.77,2021,12,19.21
1657,VH483,2021-12-12,Diesel,43.17,595.7,1592.38,Reliance,13.8,2021,12,2.67
1658,VH309,2021-12-12,Petrol,41.32,512.2,3400.14,Shell,12.4,2021,12,6.64
1659,VH460,2021-12-12,CNG,44.37,641.1,3115.37,Shell,14.45,2021,12,4.86
1660,VH081,2021-12-12,Diesel,49.87,613.7,5472.64,BPCL,12.31,2021,12,8.92
1661,VH260,2021-12-12,Diesel,48.68,360.1,2690.23,BPCL,7.4,2021,12,7.47
1662,VH382,2021-12-13,Petrol,19.74,328.2,5993.03,BPCL,16.63,2021,12,18.26
1663,VH398,2021-12-13,Diesel,31.34,566.9,2400.36,Shell,18.09,2021,12,4.23
1664,VH469,2021-12-13,CNG,26.88,486.7,2597.48,HP,18.11,2021,12,5.34
1665,VH105,2021-12-13,Petrol,39.22,234.9,4497.37,Indian Oil,5.99,2021,12,19.15
1666,VH392,2021-12-13,Diesel,17.76,290.8,2224.76,Shell,16.37,2021,12,7.65
1667,VH097,2021-12-14,Diesel,49.31,275.7,5499.61,BPCL,5.59,2021,12,19.95
1668,VH190,2021-12-14,Petrol,19.79,494.9,1994.68,BPCL,25.01,2021,12,4.03
1669,VH429,2021-12-14,Diesel,27.21,242.9,5924.93,HP,8.93,2021,12,24.39
1670,VH348,2021-12-14,Petrol,50.22,303.9,5435.89,BPCL,6.05,2021,12,17.89
1671,VH195,2021-12-14,Petrol,17.32,472.7,5278.45,BPCL,27.29,2021,12,11.17
1672,VH446,2021-12-15,Petrol,44.71,266.5,3332.48,Indian Oil,5.96,2021,12,12.5
1673,VH334,2021-12-15,Diesel,56.6,452.0,3811.39,HP,7.99,2021,12,8.43
1674,VH083,2021-12-15,Diesel,42.79,653.4,3553.61,Reliance,15.27,2021,12,5.44
1675,VH251,2021-12-15,CNG,47.07,548.6,5943.42,Reliance,11.65,2021,12,10.83
1676,VH070,2021-12-15,Diesel,50.65,353.4,1656.72,BPCL,6.98,2021,12,4.69
1677,VH292,2021-12-16,Petrol,25.0,638.7,3217.69,BPCL,25.55,2021,12,5.04
1678,VH340,2021-12-16,Petrol,41.14,325.1,5857.75,Indian Oil,7.9,2021,12,18.02
1679,VH385,2021-12-16,CNG,28.91,494.5,3162.26,Reliance,17.1,2021,12,6.39
1680,VH188,2021-12-16,Diesel,26.23,384.2,3292.72,HP,14.65,2021,12,8.57
1681,VH458,2021-12-17,Diesel,23.66,576.1,4340.85,HP,24.35,2021,12,7.53
1682,VH141,2021-12-17,Petrol,41.34,385.8,5582.71,Shell,9.33,2021,12,14.47
1683,VH140,2021-12-17,Diesel,50.75,324.4,2825.35,Shell,6.39,2021,12,8.71
1684,VH075,2021-12-17,Petrol,54.42,503.9,5764.22,HP,9.26,2021,12,11.44
1685,VH100,2021-12-17,Petrol,34.29,572.7,2771.53,Shell,16.7,2021,12,4.84
1686,VH145,2021-12-18,Diesel,31.78,468.2,5169.28,Indian Oil,14.73,2021,12,11.04
1687,VH175,2021-12-18,Diesel,45.93,558.1,2741.27,BPCL,12.15,2021,12,4.91
1688,VH309,2021-12-18,Petrol,50.12,411.0,1828.43,HP,8.2,2021,12,4.45
1689,VH221,2021-12-18,Diesel,26.4,597.7,5155.36,Reliance,22.64,2021,12,8.63
1690,VH323,2021-12-18,Petrol,28.38,492.5,3525.34,Reliance,17.35,2021,12,7.16
1691,VH477,2021-12-19,Petrol,39.0,298.1,3258.37,HP,7.64,2021,12,10.93
1692,VH010,2021-12-19,CNG,35.0,645.4,3434.47,Shell,18.44,2021,12,5.32
1693,VH046,2021-12-19,Petrol,37.39,618.4,4252.09,Shell,16.54,2021,12,6.88
1694,VH339,2021-12-19,Diesel,37.39,682.0,2682.12,HP,18.24,2021,12,3.93
1695,VH117,2021-12-19,Diesel,20.02,484.5,2567.74,HP,24.2,2021,12,5.3
1696,VH004,2021-12-20,Petrol,22.47,537.9,3675.48,HP,23.94,2021,12,6.83
1697,VH313,2021-12-20,Diesel,55.59,631.8,1660.35,Indian Oil,11.37,2021,12,2.63
1698,VH238,2021-12-20,Petrol,37.39,226.3,4392.82,Reliance,6.05,2021,12,19.41
1700,VH396,2021-12-20,Diesel,47.92,335.6,4773.38,Indian Oil,7.0,2021,12,14.22
1702,VH130,2021-12-21,Petrol,42.0,318.8,4044.26,Indian Oil,7.59,2021,12,12.69
1703,VH241,2021-12-21,Diesel,37.6,493.2,1617.81,Reliance,13.12,2021,12,3.28
1705,VH081,2021-12-22,Diesel,20.39,200.4,4011.28,Reliance,9.83,2021,12,20.02
1706,VH025,2021-12-22,Diesel,37.96,519.7,2923.84,HP,13.69,2021,12,5.63
1707,VH261,2021-12-22,Diesel,40.38,426.7,2821.12,HP,10.57,2021,12,6.61
1709,VH398,2021-12-22,Petrol,33.54,328.8,4129.48,Indian Oil,9.8,2021,12,12.56
1710,VH052,2021-12-23,Diesel,50.23,340.4,2345.29,BPCL,6.78,2021,12,6.89
1711,VH330,2021-12-23,Petrol,36.2,238.8,3344.64,Shell,6.6,2021,12,14.01
1712,VH149,2021-12-23,CNG,54.39,452.0,4542.82,Indian Oil,8.31,2021,12,10.05
1713,VH409,2021-12-23,Petrol,44.02,383.0,2839.45,HP,8.7,2021,12,7.41
1714,VH099,2021-12-23,CNG,49.47,369.9,3791.74,Reliance,7.48,2021,12,10.25
1715,VH067,2021-12-24,Diesel,51.2,428.8,2646.96,HP,8.38,2021,12,6.17
1716,VH210,2021-12-24,Diesel,46.03,624.8,1822.57,Reliance,13.57,2021,12,2.92
1717,VH248,2021-12-24,Diesel,48.72,252.6,3247.11,Shell,5.18,2021,12,12.85
1718,VH119,2021-12-24,Petrol,46.29,461.8,4794.35,HP,9.98,2021,12,10.38
1719,VH434,2021-12-24,Diesel,39.77,298.2,2462.33,Shell,7.5,2021,12,8.26
1720,VH228,2021-12-25,Petrol,40.49,306.2,4895.27,HP,7.56,2021,12,15.99
1721,VH103,2021-12-25,CNG,23.54,328.4,4512.72,HP,13.95,2021,12,13.74
1722,VH289,2021-12-25,Diesel,52.23,429.7,3783.17,Reliance,8.23,2021,12,8.8
1723,VH240,2021-12-25,Diesel,29.05,447.2,5871.55,BPCL,15.39,2021,12,13.13
1724,VH401,2021-12-25,Petrol,37.39,635.8,5475.37,Reliance,17.0,2021,12,8.61
1725,VH232,2021-12-26,Petrol,26.23,646.1,4034.29,Indian Oil,24.63,2021,12,6.24
1726,VH454,2021-12-26,Diesel,46.31,493.3,4010.01,Shell,10.65,2021,12,8.13
1727,VH290,2021-12-26,Petrol,58.88,452.0,2749.97,Shell,7.68,2021,12,6.08
1728,VH154,2021-12-26,CNG,51.09,609.2,5640.89,BPCL,11.92,2021,12,9.26
1729,VH170,2021-12-27,Diesel,42.86,596.4,5531.68,HP,13.92,2021,12,9.28
1730,VH159,2021-12-27,Petrol,40.54,599.0,4839.26,Shell,14.78,2021,12,8.08
1731,VH113,2021-12-27,Diesel,37.04,208.2,2075.47,BPCL,5.62,2021,12,9.97
1732,VH051,2021-12-27,Diesel,24.22,576.9,4666.41,Indian Oil,23.82,2021,12,8.09
1733,VH476,2021-12-27,Diesel,30.66,626.4,2639.01,Shell,20.43,2021,12,4.21
1734,VH036,2021-12-28,Diesel,33.29,502.5,2349.64,Indian Oil,15.09,2021,12,4.68
1735,VH013,2021-12-28,Petrol,57.51,575.6,4916.45,Reliance,10.01,2021,12,8.54
1736,VH341,2021-12-28,Petrol,34.15,588.1,5818.8,Shell,17.22,2021,12,9.89
1737,VH218,2021-12-28,Diesel,41.38,453.3,1990.08,Shell,10.95,2021,12,4.39
1738,VH243,2021-12-28,Petrol,56.51,606.8,2237.89,HP,10.74,2021,12,3.69
1739,VH223,2021-12-29,Diesel,38.33,596.1,2486.56,Indian Oil,15.55,2021,12,4.17
1740,VH208,2021-12-29,Diesel,37.39,658.1,5833.1,Reliance,17.6,2021,12,8.86
1741,VH479,2021-12-29,CNG,32.15,660.7,4633.79,BPCL,20.55,2021,12,7.01
1742,VH269,2021-12-29,CNG,37.39,464.9,4552.3,Reliance,12.43,2021,12,9.79
1744,VH288,2021-12-30,Petrol,28.33,209.6,3919.18,Indian Oil,7.4,2021,12,18.7
1745,VH389,2021-12-30,Diesel,47.86,669.5,2805.78,Shell,13.99,2021,12,4.19
1746,VH012,2021-12-30,Petrol,55.02,368.7,2195.47,BPCL,6.7,2021,12,5.95
1747,VH487,2021-12-30,Petrol,30.12,388.8,5011.24,BPCL,12.91,2021,12,12.89
1748,VH187,2021-12-30,Diesel,21.09,435.0,3618.12,Shell,20.63,2021,12,8.32
1749,VH169,2021-12-31,Diesel,43.73,332.9,2652.04,Shell,7.61,2021,12,7.97
1750,VH293,2021-12-31,Petrol,31.24,495.2,4347.51,Shell,15.85,2021,12,8.78
1751,VH324,2021-12-31,Petrol,39.03,592.3,2442.57,Indian Oil,15.18,2021,12,4.12
1752,VH106,2021-12-31,Diesel,43.54,328.7,3699.49,HP,7.55,2021,12,11.25
1753,VH176,2022-01-01,CNG,33.35,571.5,2355.99,BPCL,17.14,2022,1,4.12
1754,VH427,2022-01-01,Petrol,56.61,536.0,4918.52,Indian Oil,9.47,2022,1,9.18
1755,VH349,2022-01-01,Petrol,32.98,462.8,2943.61,BPCL,14.03,2022,1,6.36
1756,VH041,2022-01-01,CNG,37.39,362.7,3487.65,Shell,9.7,2022,1,9.62
1757,VH312,2022-01-01,Petrol,37.39,636.4,4896.97,BPCL,17.02,2022,1,7.69
1758,VH325,2022-01-02,Diesel,21.13,401.4,4468.18,Reliance,19.0,2022,1,11.13
1759,VH249,2022-01-02,Diesel,20.59,387.3,3298.66,BPCL,18.81,2022,1,8.52
1760,VH267,2022-01-02,Petrol,57.11,520.7,1819.63,Reliance,9.12,2022,1,3.49
1761,VH222,2022-01-02,Diesel,37.39,660.2,5647.23,Indian Oil,17.66,2022,1,8.55
1762,VH393,2022-01-02,CNG,21.68,454.0,1535.66,Indian Oil,20.94,2022,1,3.38
1763,VH113,2022-01-03,Petrol,39.08,561.3,4805.67,Reliance,14.36,2022,1,8.56
1764,VH284,2022-01-03,Petrol,17.11,428.4,5754.32,BPCL,25.04,2022,1,13.43
1765,VH278,2022-01-03,Diesel,42.9,309.4,2880.02,Indian Oil,7.21,2022,1,9.31
1766,VH203,2022-01-03,Petrol,35.38,262.0,1839.49,BPCL,7.41,2022,1,7.02
1767,VH341,2022-01-03,Diesel,37.39,268.2,2622.95,HP,7.17,2022,1,9.78
1768,VH262,2022-01-04,CNG,27.78,210.7,2910.38,HP,7.58,2022,1,13.81
1769,VH282,2022-01-04,CNG,55.75,452.0,3530.94,Reliance,8.11,2022,1,7.81
1770,VH144,2022-01-04,Petrol,27.18,265.6,3863.58,Reliance,9.77,2022,1,14.55
1771,VH243,2022-01-04,Petrol,43.69,632.8,4763.99,BPCL,14.48,2022,1,7.53
1772,VH270,2022-01-04,Petrol,57.53,691.4,5554.12,HP,12.02,2022,1,8.03
1773,VH035,2022-01-05,CNG,33.04,447.9,3591.57,HP,13.56,2022,1,8.02
1774,VH298,2022-01-05,Petrol,22.26,424.8,4858.48,Reliance,19.08,2022,1,11.44
1775,VH053,2022-01-05,Petrol,18.08,374.0,2072.4,Shell,20.69,2022,1,5.54
1776,VH356,2022-01-05,Diesel,58.34,519.0,2979.52,BPCL,8.9,2022,1,5.74
1777,VH150,2022-01-06,Diesel,49.37,504.0,2031.36,BPCL,10.21,2022,1,4.03
1778,VH437,2022-01-06,Petrol,56.35,371.7,4612.84,Indian Oil,6.6,2022,1,12.41
1779,VH450,2022-01-06,Petrol,46.45,371.6,5584.4,Reliance,8.0,2022,1,15.03
1780,VH013,2022-01-06,Diesel,30.41,522.4,5500.76,Indian Oil,17.18,2022,1,10.53
1781,VH267,2022-01-06,Diesel,20.54,477.3,2969.02,Shell,23.24,2022,1,6.22
1782,VH396,2022-01-07,Diesel,56.82,559.3,2553.99,Indian Oil,9.84,2022,1,4.57
1783,VH097,2022-01-07,Petrol,37.03,670.7,2733.23,Shell,18.11,2022,1,4.08
1784,VH086,2022-01-07,Petrol,32.84,589.8,2793.01,Indian Oil,17.96,2022,1,4.74
1785,VH309,2022-01-07,Diesel,41.0,352.2,1870.11,Reliance,8.59,2022,1,5.31
1786,VH265,2022-01-07,CNG,37.39,579.6,2100.05,Shell,15.5,2022,1,3.62
1787,VH492,2022-01-08,Petrol,28.91,425.0,2465.18,BPCL,14.7,2022,1,5.8
1788,VH071,2022-01-08,Petrol,43.7,588.8,1536.76,Reliance,13.47,2022,1,2.61
1789,VH017,2022-01-08,Diesel,19.51,643.3,1712.53,Reliance,32.97,2022,1,2.66
1790,VH189,2022-01-08,Diesel,21.09,325.0,4643.48,HP,15.41,2022,1,14.29
1791,VH010,2022-01-08,Petrol,37.39,319.3,4286.96,BPCL,8.54,2022,1,13.43
1792,VH166,2022-01-09,Diesel,43.06,416.3,5754.4,Indian Oil,9.67,2022,1,13.82
1793,VH379,2022-01-09,CNG,23.42,225.8,3307.91,Reliance,9.64,2022,1,14.65
1794,VH039,2022-01-09,Diesel,16.49,542.8,3499.49,Indian Oil,32.92,2022,1,6.45
1795,VH499,2022-01-09,Petrol,58.13,574.9,1804.81,Reliance,9.89,2022,1,3.14
1796,VH366,2022-01-09,Diesel,16.24,372.7,2185.13,BPCL,22.95,2022,1,5.86
1797,VH345,2022-01-10,Petrol,15.09,432.6,4612.23,Reliance,28.67,2022,1,10.66
1798,VH219,2022-01-10,Petrol,29.55,495.2,2557.68,Indian Oil,16.76,2022,1,5.16
1799,VH094,2022-01-10,Diesel,25.01,236.8,4979.75,Indian Oil,9.47,2022,1,21.03
1800,VH158,2022-01-10,Diesel,40.81,555.6,4675.56,BPCL,13.61,2022,1,8.42
1801,VH363,2022-01-11,CNG,55.24,463.4,4862.68,Indian Oil,8.39,2022,1,10.49
1802,VH034,2022-01-11,Petrol,36.65,512.1,4607.62,Shell,13.97,2022,1,9.0
1803,VH289,2022-01-11,Petrol,49.8,561.9,4684.48,Reliance,11.28,2022,1,8.34
1804,VH416,2022-01-11,CNG,55.92,537.8,3960.6,Shell,9.62,2022,1,7.36
1805,VH490,2022-01-11,Petrol,23.52,247.7,4552.07,HP,10.53,2022,1,18.38
1806,VH012,2022-01-12,Petrol,37.39,591.3,3867.81,HP,15.81,2022,1,6.54
1807,VH233,2022-01-12,Diesel,37.39,505.0,2427.4,Reliance,13.51,2022,1,4.81
1808,VH087,2022-01-12,CNG,29.93,557.4,2479.23,Indian Oil,18.62,2022,1,4.45
1809,VH093,2022-01-12,Diesel,48.29,330.8,3323.86,BPCL,6.85,2022,1,10.05
1810,VH107,2022-01-12,Petrol,46.74,310.7,1562.63,HP,6.65,2022,1,5.03
1811,VH193,2022-01-13,Diesel,33.95,613.0,5501.84,Indian Oil,18.06,2022,1,8.98
1812,VH468,2022-01-13,CNG,18.96,395.2,2707.2,BPCL,20.84,2022,1,6.85
1813,VH010,2022-01-13,Diesel,15.52,487.7,1731.92,Reliance,31.42,2022,1,3.55
1814,VH125,2022-01-13,Petrol,31.62,475.8,3409.92,Indian Oil,15.05,2022,1,7.17
1815,VH275,2022-01-13,Diesel,18.69,492.6,5170.19,Shell,26.36,2022,1,10.5
1817,VH128,2022-01-14,Diesel,30.04,351.2,2682.07,HP,11.69,2022,1,7.64
1818,VH341,2022-01-14,Diesel,44.97,233.2,3952.06,Reliance,5.19,2022,1,16.95
1819,VH185,2022-01-14,Petrol,30.59,440.1,4084.71,Reliance,14.39,2022,1,9.28
1820,VH363,2022-01-14,Diesel,50.82,651.0,4916.35,BPCL,12.81,2022,1,7.55
1821,VH355,2022-01-15,Diesel,54.98,394.6,5098.89,HP,7.18,2022,1,12.92
1822,VH059,2022-01-15,Petrol,52.69,591.2,4677.93,BPCL,11.22,2022,1,7.91
1823,VH496,2022-01-15,Petrol,36.8,343.6,1520.42,Reliance,9.34,2022,1,4.42
1824,VH480,2022-01-15,Petrol,18.78,628.1,1509.35,Indian Oil,33.45,2022,1,2.4
1825,VH182,2022-01-16,Diesel,31.73,409.8,5898.52,Shell,12.92,2022,1,14.39
1826,VH074,2022-01-16,Diesel,34.1,377.6,2688.92,Shell,11.07,2022,1,7.12
1827,VH002,2022-01-16,Diesel,58.21,548.7,2770.58,BPCL,9.43,2022,1,5.05
1828,VH243,2022-01-16,Diesel,40.45,456.4,4795.08,Indian Oil,11.28,2022,1,10.51
1829,VH228,2022-01-16,Diesel,43.84,368.7,4117.14,Shell,8.41,2022,1,11.17
1831,VH006,2022-01-17,Petrol,40.57,283.3,2023.98,BPCL,6.98,2022,1,7.14
1832,VH043,2022-01-17,Diesel,41.93,586.2,1866.69,HP,13.98,2022,1,3.18
1833,VH145,2022-01-17,Diesel,26.04,660.4,4666.3,Indian Oil,25.36,2022,1,7.07
1834,VH127,2022-01-17,Petrol,17.65,284.4,2060.72,Indian Oil,16.11,2022,1,7.25
1835,VH335,2022-01-18,Petrol,47.46,484.7,3461.15,HP,10.21,2022,1,7.14
1837,VH420,2022-01-18,Diesel,33.54,345.4,5654.4,Reliance,10.3,2022,1,16.37
1838,VH408,2022-01-18,Diesel,39.7,424.4,5431.14,Reliance,10.69,2022,1,12.8
1839,VH121,2022-01-18,Diesel,28.83,567.9,5388.15,BPCL,19.7,2022,1,9.49
1840,VH232,2022-01-19,Petrol,35.26,452.0,3113.24,Reliance,12.82,2022,1,6.89
1841,VH376,2022-01-19,Petrol,24.4,590.6,5672.27,BPCL,24.2,2022,1,9.6
1842,VH189,2022-01-19,CNG,49.19,301.3,4576.48,HP,6.13,2022,1,15.19
1843,VH285,2022-01-19,Petrol,37.14,579.8,5489.19,Indian Oil,15.61,2022,1,9.47
1844,VH242,2022-01-19,Diesel,39.62,512.7,1900.16,Shell,12.94,2022,1,3.71
1845,VH078,2022-01-20,Petrol,16.67,369.8,1678.01,Shell,22.18,2022,1,4.54
1846,VH058,2022-01-20,Petrol,43.01,561.9,3433.41,BPCL,13.06,2022,1,6.11
1847,VH450,2022-01-20,CNG,24.12,318.2,5226.07,BPCL,13.19,2022,1,16.42
1848,VH496,2022-01-20,CNG,32.25,309.9,3338.4,Indian Oil,9.61,2022,1,10.77
1849,VH470,2022-01-21,Petrol,33.57,230.9,5480.91,HP,6.88,2022,1,23.74
1850,VH495,2022-01-21,Petrol,35.19,396.5,2556.48,Indian Oil,11.27,2022,1,6.45
1851,VH181,2022-01-21,Petrol,25.23,248.9,1677.05,BPCL,9.87,2022,1,6.74
1852,VH070,2022-01-21,Petrol,53.25,409.8,4925.79,Indian Oil,7.7,2022,1,12.02
1853,VH265,2022-01-21,Diesel,34.25,204.9,4317.76,BPCL,5.98,2022,1,21.07
1854,VH204,2022-01-22,Diesel,42.55,277.5,3480.41,Shell,6.52,2022,1,12.54
1855,VH170,2022-01-22,Diesel,42.63,666.2,5303.66,Indian Oil,15.63,2022,1,7.96
1856,VH295,2022-01-22,Diesel,42.31,597.8,5208.79,HP,14.13,2022,1,8.71
1857,VH453,2022-01-22,Petrol,40.17,318.1,2960.4,Shell,7.92,2022,1,9.31
1858,VH378,2022-01-22,Diesel,52.02,559.1,5270.88,HP,10.75,2022,1,9.43
1859,VH247,2022-01-23,Diesel,51.57,534.2,3053.21,HP,10.36,2022,1,5.72
1860,VH424,2022-01-23,Diesel,33.77,288.5,4298.56,BPCL,8.54,2022,1,14.9
1861,VH059,2022-01-23,CNG,43.61,385.5,2366.24,HP,8.84,2022,1,6.14
1862,VH300,2022-01-23,Diesel,19.63,656.9,2688.86,Reliance,33.46,2022,1,4.09
1863,VH321,2022-01-23,Diesel,19.08,569.4,3515.45,HP,29.84,2022,1,6.17
1864,VH458,2022-01-24,CNG,36.6,580.2,2915.68,Indian Oil,15.85,2022,1,5.03
1865,VH011,2022-01-24,Diesel,55.51,481.9,2081.14,BPCL,8.68,2022,1,4.32
1866,VH347,2022-01-24,Diesel,44.25,532.8,3670.45,BPCL,12.04,2022,1,6.89
1867,VH471,2022-01-24,Petrol,45.11,454.4,3801.11,Reliance,10.07,2022,1,8.37
1868,VH340,2022-01-24,CNG,22.1,570.4,2214.18,BPCL,25.81,2022,1,3.88
1869,VH005,2022-01-25,Petrol,35.4,566.4,2284.41,BPCL,16.0,2022,1,4.03
1870,VH205,2022-01-25,Diesel,33.04,215.5,1632.06,Shell,6.52,2022,1,7.57
1871,VH370,2022-01-25,Diesel,50.23,515.9,1636.58,Shell,10.27,2022,1,3.17
1872,VH458,2022-01-25,Diesel,21.2,514.9,3113.84,Shell,24.29,2022,1,6.05
1873,VH245,2022-01-26,Diesel,39.26,233.7,2159.94,Reliance,5.95,2022,1,9.24
1874,VH249,2022-01-26,Diesel,56.01,405.2,5635.91,BPCL,7.23,2022,1,13.91
1875,VH433,2022-01-26,Petrol,55.16,649.4,2397.36,BPCL,11.77,2022,1,3.69
1876,VH435,2022-01-26,CNG,53.36,676.7,1796.83,BPCL,12.68,2022,1,2.66
1877,VH420,2022-01-26,Diesel,31.87,591.1,3318.76,HP,18.55,2022,1,5.61
